numero_de_cliente;meses_activo
10456839;16
10458807;16
10459374;16
10459498;16
10462658;16
10465448;16
10466320;14
10466529;16
10467077;16
10468636;16
10472630;3
10473405;16
10474065;16
10474285;16
10476192;8
10476751;16
10476929;16
10478908;16
10480799;16
10481818;16
10482050;16
10483585;16
10483759;16
10485175;16
10485442;16
10485893;16
10486074;16
10492654;16
10492808;16
10493565;9
10496509;16
10498145;16
10498979;16
10500993;16
10501078;16
10501549;16
10501661;16
10502591;16
10503521;16
10510541;16
10514920;16
10514990;16
10516302;16
10516321;16
10518814;16
10522739;16
10522777;16
10530137;16
10531665;16
10531950;16
10539950;16
10542458;16
10545256;16
10550053;16
10553970;16
10556077;7
10560611;16
10563019;16
10566376;16
10566924;16
10569734;16
10570706;16
10572470;16
10572848;16
10573944;16
10573979;10
10574152;16
10586721;16
10587639;16
10588909;16
10588967;11
10589144;12
10589253;16
10596191;3
10604453;14
10605055;8
10606209;16
10607425;3
10609277;16
10609559;16
10611465;16
10611615;16
10617755;16
10618951;16
10620395;16
10621074;14
10622876;2
10625639;16
10627858;4
10632952;16
10636375;16
10636842;4
10637691;15
10638154;8
10640581;16
10641824;16
10642082;16
10642588;16
10643938;16
10646443;16
10646478;16
10647442;16
10652521;16
10654470;13
10655033;8
10655762;16
10657642;4
10659571;16
10661304;10
10661860;16
10662435;16
10665568;16
10667266;16
10670160;16
10670573;16
10675239;16
10677060;16
10681463;16
10684875;16
10685519;16
10689386;16
10689664;16
10689969;16
10690964;16
10694051;16
10696128;16
10698165;16
10699554;16
10700562;16
10702862;16
10702916;16
10703749;16
10705540;16
10705910;16
10708527;5
10709997;16
10710005;6
10710321;16
10711949;16
10712069;16
10712667;16
10715303;15
10716847;16
10720019;16
10720879;1
10722369;16
10725147;16
10726243;16
10727806;16
10729404;16
10730280;16
10730874;16
10733980;16
10734077;16
10737226;16
10737454;16
10737674;16
10740518;16
10742640;7
10743034;16
10744245;16
10744319;16
10746345;16
10746758;16
10747136;16
10747900;16
10754248;16
10756656;16
10757540;16
10760087;16
10761534;16
10762475;16
10764193;16
10764559;16
10772351;16
10773076;13
10774141;16
10774820;8
10776889;16
10777506;16
10777761;16
10785139;16
10786309;16
10789072;12
10794362;16
10795103;16
10795755;16
10795983;9
10799024;16
10800104;16
10802451;16
10804866;16
10806537;16
10811863;4
10813541;11
10818253;16
10819384;16
10819747;16
10820889;16
10821425;16
10824212;16
10826932;16
10835538;16
10838251;8
10839435;16
10842333;16
10842534;16
10843225;16
10844460;16
10847462;16
10849940;16
10850993;16
10851186;16
10853941;16
10854439;16
10855632;16
10856728;16
10862520;16
10862852;16
10868285;12
10869123;16
10874024;16
10875887;16
10876277;11
10879596;16
10886801;16
10890988;16
10893824;16
10896444;16
10900643;16
10906941;16
10908241;16
10908936;6
10909368;16
10910730;16
10912000;16
10913833;7
10914030;16
10917468;16
10922790;16
10924148;16
10926795;16
10931789;15
10933815;16
10934664;11
10936454;6
10937859;16
10938504;16
10940560;8
10942787;16
10944153;16
10950065;16
10962788;16
10963676;16
10965845;16
10969962;2
10972339;16
10972521;7
10972586;16
10976399;16
10978537;16
10979046;16
10980173;16
10983693;16
10989199;6
10990284;16
10992005;12
10993093;15
10993788;16
10995273;16
10997006;16
10998040;16
10998175;16
10998831;16
10999101;8
11000078;16
11001436;16
11002212;16
11005287;16
11005496;16
11005747;16
11006858;16
11007510;16
11009467;16
11013241;16
11014047;16
11015491;16
11016525;16
11019952;16
11020955;4
11021534;16
11022043;16
11029912;16
11032559;16
11034014;16
11034817;16
11035592;16
11037144;16
11041111;9
11042210;16
11044294;16
11045741;16
11050048;16
11050322;16
11051020;16
11051846;16
11052576;16
11055952;16
11061413;16
11063134;16
11064739;16
11065218;16
11069439;16
11080214;16
11081449;16
11081869;16
11082475;16
11083837;16
11086099;16
11087469;16
11087669;16
11088210;16
11088700;16
11090139;16
11091907;16
11093859;16
11094677;16
11094716;7
11095573;16
11097398;16
11099324;11
11099752;16
11101878;16
11107042;16
11109500;16
11111105;16
11111352;16
11111985;16
11113147;16
11113270;16
11114150;11
11115693;16
11119946;16
11124492;16
11131739;16
11132712;16
11133792;16
11134128;16
11135868;16
11137014;16
11143841;16
11144177;16
11144482;16
11144686;16
11145786;12
11148877;16
11150000;16
11150417;16
11154542;16
11156549;16
11166787;16
11169708;16
11179653;16
11182767;11
11183840;14
11185125;16
11186491;16
11189914;16
11193263;16
11195351;14
11197720;16
11197744;16
11197879;16
11198199;16
11198457;16
11199083;16
11199480;16
11199658;16
11199677;16
11200321;16
11200611;16
11200892;16
11201718;16
11201849;16
11201888;16
11202081;16
11202147;16
11202328;8
11202401;12
11202957;16
11203771;16
11203906;16
11204346;4
11205106;16
11205759;16
11206010;16
11206118;16
11206704;16
11207044;16
11207329;16
11207484;16
11207846;16
11207997;14
11208174;16
11208668;16
11209050;16
11209131;16
11209556;16
11209575;3
11209791;16
11210251;16
11210289;16
11210806;16
11211026;16
11211192;16
11211547;16
11211871;16
11212365;16
11212508;16
11212578;16
11212597;16
11212902;16
11212983;13
11213623;16
11213797;16
11213855;10
11214206;16
11214214;13
11214461;16
11214688;16
11215510;16
11215572;16
11215742;16
11216209;16
11216417;16
11216595;16
11216803;16
11216849;16
11217023;16
11217069;16
11217220;16
11217285;4
11217332;16
11217548;16
11217833;16
11218686;16
11218972;16
11219072;9
11219396;14
11219466;16
11219535;16
11220218;12
11220500;16
11220847;16
11221075;16
11221222;13
11221264;15
11221364;16
11221418;16
11221747;16
11222051;16
11222121;16
11222125;16
11222383;16
11222441;16
11222472;16
11222877;16
11223078;16
11223086;16
11223167;16
11223240;16
11223626;16
11224293;16
11224432;16
11226061;16
11226092;16
11226258;16
11226505;16
11226532;16
11226748;16
11226833;16
11227026;16
11227114;6
11227176;16
11227265;16
11227311;16
11227574;16
11227832;16
11227882;16
11228095;2
11228685;6
11228832;16
11228974;3
11229125;16
11229210;16
11229503;16
11230344;16
11230379;16
11230873;16
11231043;16
11231390;16
11231799;16
11232077;16
11232096;16
11232374;16
11232552;16
11232606;16
11232934;16
11233084;6
11233312;9
11233594;12
11233798;9
11234585;16
11234690;16
11235126;16
11235623;16
11235666;16
11236044;12
11236168;16
11236241;16
11237291;16
11237754;6
11238039;16
11238989;16
11239290;16
11239374;16
11239587;11
11239737;16
11239818;16
11239903;16
11240061;9
11240617;16
11240895;16
11241080;16
11241092;16
11241555;16
11241806;16
11242010;4
11242022;16
11242029;16
11242172;16
11243241;16
11244503;16
11244665;16
11244746;16
11244881;16
11245375;16
11245441;16
11246108;16
11247887;16
11248096;16
11248408;11
11248644;16
11248678;16
11248721;6
11248806;16
11248844;16
11249234;16
11249551;2
11249585;16
11249605;16
11249651;16
11249771;16
11249983;16
11250319;16
11250353;16
11250361;16
11250801;16
11250967;16
11251144;16
11251152;16
11251218;16
11251569;16
11251692;16
11251696;16
11252379;1
11252541;16
11252619;1
11253109;9
11253363;14
11254247;16
11254328;16
11254440;16
11254687;16
11254699;4
11254864;16
11254930;16
11254942;16
11255301;16
11255640;16
11256555;16
11256570;16
11256867;16
11257141;7
11257365;16
11257666;16
11257682;8
11257705;16
11258303;16
11258307;16
11259024;16
11259183;16
11259206;16
11259260;16
11259337;16
11259356;16
11259688;16
11260020;16
11260186;16
11260418;16
11260769;16
11261108;16
11261189;16
11261394;16
11261544;16
11261737;7
11262351;16
11262386;9
11262598;16
11262725;11
11263354;2
11263377;16
11263458;16
11263713;4
11263922;16
11264535;16
11264585;16
11264608;16
11264786;12
11264805;16
11265010;16
11265616;16
11265619;16
11265986;16
11266052;14
11266577;16
11266820;16
11267190;16
11267252;16
11268224;16
11268799;16
11268950;16
11269112;11
11269413;16
11269764;16
11270833;14
11271435;6
11271744;16
11271983;4
11272481;16
11272701;16
11273210;16
11273280;16
11273419;15
11273642;16
11273928;16
11274812;7
11274866;14
11275024;4
11275116;16
11275186;16
11275390;16
11275421;16
11275711;16
11275938;11
11276405;16
11276633;16
11276949;16
11277015;16
11277054;16
11277328;1
11277818;16
11277880;16
11277988;9
11278277;16
11278400;16
11278539;4
11278725;16
11279273;16
11279331;16
11280041;16
11280110;16
11280299;16
11280538;16
11280758;16
11280762;16
11280770;16
11280963;16
11280982;16
11281160;16
11281449;4
11281507;16
11281862;10
11281931;16
11282804;15
11283745;12
11283830;16
11283846;11
11283849;16
11283988;16
11284004;16
11284081;16
11284127;16
11284278;16
11284394;16
11284687;16
11285370;16
11285416;10
11285482;16
11285914;16
11286647;16
11286910;16
11287307;16
11287319;16
11287577;16
11287651;16
11287697;16
11288615;16
11288770;6
11288816;16
11289129;4
11289140;16
11289217;16
11289240;16
11290784;16
11291363;16
11291405;16
11291421;16
11291641;16
11291872;12
11292656;11
11292810;16
11293400;16
11293451;16
11293883;16
11294022;16
11294184;2
11294188;12
11294462;16
11294755;16
11294824;4
11295307;16
11295450;16
11295720;16
11295758;8
11296252;16
11296279;16
11297159;16
11297753;16
11297896;16
11298147;16
11299386;16
11300046;16
11300115;16
11300262;16
11301091;16
11301493;16
11301539;16
11302006;4
11302087;16
11302245;16
11302569;16
11302774;16
11303032;16
11303646;16
11303689;16
11303955;12
11304020;16
11304190;16
11304495;16
11304507;16
11304815;16
11304950;16
11305024;16
11305425;16
11305938;16
11305942;16
11306124;16
11306127;16
11306556;12
11306876;16
11307069;16
11307274;16
11307370;14
11307648;4
11307744;16
11313023;12
11315524;16
11330821;16
11336953;16
11362017;16
11371341;8
11374767;16
11382767;7
11390501;16
11407291;4
11408113;16
11409302;16
11410471;16
11413006;16
11426567;6
11427620;16
11432857;16
11432865;16
11437696;16
11453252;16
11454031;16
11460148;4
11460584;16
11466002;16
11498560;16
11500000;16
11509620;16
11510720;12
11513224;16
11523933;16
11535475;16
11538632;16
11541658;16
11557672;16
11591987;16
11593229;16
11608858;16
11609908;16
11614242;16
11614597;16
11615434;16
11617510;14
11621512;14
11624545;16
11630939;16
11631013;16
11655174;16
11667584;16
11668075;16
11668850;16
11690187;4
11699784;16
11706603;16
11722529;16
11728476;16
11738829;4
11749650;16
11761397;16
11768864;16
11775818;16
11779754;12
11788873;16
11793253;4
11793785;16
11813960;16
11818379;16
11821840;12
11838241;16
11840730;8
11840761;16
11851435;16
11861484;16
11869090;16
11870348;16
11883353;16
11883974;16
11893911;16
11901370;16
11908784;10
11925435;16
11928368;16
11932968;16
11935156;15
11935480;16
11944807;16
11956141;16
11963072;16
11975849;16
11986292;16
11986805;16
12002117;16
12014335;16
12044809;16
12057729;16
12086556;16
12087776;16
12088937;16
12093325;3
12099098;16
12103597;16
12137198;16
12140003;16
12143654;16
12147949;16
12152290;16
12173083;16
12203152;16
12205112;16
12215694;16
12225156;16
12234294;16
12253921;16
12263487;16
12266957;16
12271209;16
12272448;16
12273768;16
12282447;16
12290987;16
12330294;16
12334099;16
12335110;16
12337152;16
12365245;16
12369151;16
12370366;16
12378628;4
12378806;16
12389268;16
12396442;16
12400420;16
12405167;16
12419592;16
12422455;16
12435769;16
12443332;16
12445111;16
12446636;15
12451675;16
12454110;16
12456017;16
12464754;16
12464808;16
12472433;16
12472819;16
12477720;16
12478932;16
12483138;16
12489961;16
12490184;16
12506041;16
12509800;4
12515415;7
12526976;16
12545835;16
12548791;16
12565836;16
12575750;16
12581805;16
12582565;16
12584892;16
12589361;16
12592610;16
12595906;16
12597600;16
12616154;16
12618334;1
12620665;16
12621757;16
12625909;16
12632562;4
12644074;16
12655184;8
12655187;11
12663388;16
12665885;16
12667826;15
12684335;16
12690432;16
12692037;16
12696953;16
12758481;16
12772891;16
12780227;8
12795065;16
12806240;16
12807155;16
12814445;16
12820692;16
12822552;16
12845564;16
12850989;16
12852818;16
12856288;16
12861849;16
12866695;16
12867722;4
12870319;12
12873946;8
12881163;16
12887901;16
12897290;16
12897367;16
12900284;16
12915909;16
12926298;16
12939090;16
12949347;16
12950459;4
12952527;16
12965563;16
12972895;8
12975793;16
12981497;16
12984947;16
12992337;16
13004396;1
13055968;16
13061000;16
13064863;16
13088931;16
13096140;16
13110577;15
13115913;16
13116164;16
13124002;16
13135849;16
13139060;16
13149062;16
13190828;16
13200522;16
13202347;16
13213728;16
13214523;16
13215985;16
13224652;16
13229839;16
13242049;16
13257998;16
13277706;16
13291050;16
13295241;16
13306251;9
13318762;10
13340696;16
13341900;16
13343382;8
13350317;16
13357618;16
13377380;16
13378032;16
13387934;16
13393472;5
13406558;16
13427389;16
13431005;4
13431908;16
13433197;16
13445680;12
13445704;16
13452106;8
13459700;16
13468148;16
13473303;16
13482912;4
13519723;16
13522004;16
13528047;16
13544614;16
13555612;16
13573950;16
13579607;16
13582980;9
13587086;16
13596409;16
13605088;16
13611228;16
13612717;16
13620609;16
13626976;16
13638827;16
13642528;16
13643169;16
13658308;16
13691202;16
13691584;16
13691958;16
13708613;16
13715108;16
13721541;16
13725994;16
13742495;16
13752320;16
13759147;16
13779206;16
13790463;16
13803703;16
13821508;4
13829774;16
13832136;16
13833151;5
13841988;16
13842999;16
13846457;16
13850030;16
13854819;16
13856513;16
13880733;16
13884958;16
13910073;16
13932725;16
13941311;16
13944491;16
13949797;16
13951642;16
13964546;16
13966607;16
13970744;16
13990479;16
14009237;16
14018997;16
14020367;14
14025835;16
14026418;16
14033182;8
14045342;16
14049259;16
14068581;16
14077518;16
14079691;16
14090299;16
14098797;16
14102482;16
14104420;16
14108005;16
14114306;16
14128237;16
14136939;16
14150315;16
14156512;16
14200663;16
14204576;16
14216824;16
14217797;8
14232534;16
14236154;16
14241260;16
14245281;16
14249641;16
14266447;9
14268581;1
14285418;16
14333239;16
14376128;16
14405259;16
14405591;16
14425264;16
14430482;16
14444536;16
14445845;16
14452652;16
14465414;16
14468057;8
14475628;16
14487252;16
14501912;16
14539232;16
14546672;15
14548413;16
14550686;16
14564949;16
14565149;16
14575102;16
14594478;7
14601879;16
14618905;16
14637224;16
14646486;16
14650163;16
14651772;16
14656257;16
14672379;16
14683991;16
14696023;16
14701808;16
14704525;16
14705200;16
14713613;4
14714485;16
14726961;16
14728262;16
14733683;16
14743053;16
14769885;16
14770001;16
14780605;16
14789855;16
14798194;16
14800973;16
14803890;16
14807109;16
14811778;16
14821186;16
14834596;16
14866649;16
14875791;16
14878820;4
14898328;16
14899798;2
14900983;16
14914713;6
14926305;16
14934826;16
14943559;16
14951211;16
14973918;16
14977318;16
14991164;16
14992202;16
15000394;16
15008788;16
15026852;16
15029426;16
15042380;1
15044908;16
15053213;16
15064164;11
15071431;8
15071485;4
15094670;16
15096422;16
15106008;16
15114436;16
15116326;16
15128216;16
15130169;16
15136285;16
15156935;16
15158417;16
15166856;14
15180664;16
15203285;16
15206754;16
15213820;16
15214638;16
15214743;16
15214843;16
15226798;13
15227134;16
15227284;16
15227527;16
15227558;16
15227744;16
15228380;16
15228739;16
15229152;8
15229214;8
15229418;16
15229750;16
15229824;16
15231012;16
15231085;15
15232154;3
15232324;16
15232822;16
15232830;16
15233100;16
15233204;10
15233860;16
15234203;16
15234423;16
15234431;16
15234636;16
15235033;16
15235627;16
15235917;16
15236098;16
15236766;16
15236855;16
15236947;16
15237040;16
15237302;16
15238201;16
15238549;16
15238634;16
15239093;16
15239108;16
15239517;16
15239579;16
15240409;4
15240683;16
15240764;16
15240926;16
15240957;12
15241169;16
15241312;16
15241362;16
15241404;16
15241582;16
15242427;16
15242817;16
15243006;16
15243145;16
15243183;16
15243210;16
15243816;4
15243820;16
15243986;9
15244129;13
15244252;16
15244739;14
15244935;16
15245086;16
15245314;16
15245329;16
15245564;16
15245707;16
15246475;16
15246664;13
15247201;16
15247656;16
15247965;16
15248073;16
15248084;16
15248297;16
15248528;16
15249099;16
15249149;16
15249331;16
15249562;16
15249817;16
15250056;16
15250180;16
15251106;16
15251141;2
15251395;16
15252279;16
15252441;16
15252642;16
15252800;16
15252881;16
15253074;16
15253371;16
15253433;16
15253622;16
15253942;12
15253950;16
15254004;16
15254274;16
15254378;16
15254695;16
15254714;16
15254884;4
15254946;16
15255239;16
15255320;16
15255602;16
15255841;16
15255914;16
15256640;16
15256678;16
15256821;16
15257176;16
15257234;16
15257508;16
15257593;16
15257763;16
15257940;16
15258152;16
15258693;16
15258704;16
15258708;16
15258890;16
15259522;16
15260595;16
15261159;12
15261301;16
15261525;16
15262004;11
15262120;16
15262648;16
15263003;16
15263296;16
15263455;16
15264091;16
15264115;16
15264265;16
15264369;10
15264848;16
15265014;16
15265554;16
15265805;16
15266125;16
15266658;16
15267044;16
15267198;16
15267283;16
15268020;16
15268954;16
15269494;16
15269641;16
15269776;16
15270316;16
15270675;16
15270706;16
15270960;16
15271034;16
15271065;16
15271335;16
15271424;16
15271454;16
15271709;16
15271759;4
15271786;16
15271910;16
15272022;16
15272080;16
15272427;16
15272705;16
15272766;16
15272809;16
15272894;16
15273025;16
15273037;16
15273056;16
15273064;14
15273087;16
15273450;16
15274244;16
15274476;16
15274569;16
15274588;16
15275124;16
15275665;16
15275692;16
15275904;16
15276159;16
15276259;16
15276633;16
15276680;16
15277035;16
15277455;16
15277745;16
15278022;16
15278100;4
15278331;16
15278381;16
15278914;16
15279342;16
15279713;16
15280083;16
15280145;16
15280484;16
15280693;16
15282032;16
15282055;16
15282074;16
15283031;16
15283290;13
15283309;16
15283325;4
15283464;16
15283518;16
15284166;16
15284297;16
15284536;16
15284660;16
15284726;16
15285065;16
15285482;16
15285841;16
15285999;16
15286863;4
15286941;12
15287087;16
15287211;16
15287581;8
15287732;16
15287863;16
15287940;16
15288357;16
15288932;9
15289349;16
15289762;13
15289839;16
15290020;16
15290321;16
15290861;16
15292552;16
15292555;16
15292922;16
15293015;16
15293084;16
15293146;16
15293304;16
15293566;4
15293682;16
15293717;16
15294095;16
15294315;16
15294450;16
15294593;16
15295145;16
15295558;16
15295793;16
15295998;16
15296357;16
15296592;16
15296627;1
15296704;11
15296854;15
15296866;16
15296959;16
15297163;16
15297688;4
15297808;16
15298240;16
15299212;16
15299799;16
15299868;15
15300258;16
15300652;16
15300833;16
15300845;16
15301373;14
15301856;16
15302095;16
15302299;16
15303307;16
15304221;16
15306255;1
15306722;4
15307339;16
15307513;16
15307555;15
15307771;16
15307775;16
15307961;16
15308092;16
15308566;6
15308698;16
15308713;16
15308829;12
15309689;16
15309848;16
15310002;16
15310249;16
15310558;16
15310612;16
15310774;5
15311183;16
15311194;8
15311615;16
15311708;16
15312016;16
15312144;16
15312680;16
15313066;16
15313278;16
15313788;16
15313857;13
15314147;16
15314150;16
15315111;16
15315115;16
15315131;12
15315470;16
15315748;16
15315841;16
15316080;16
15316331;16
15316439;16
15316755;16
15316998;16
15317041;16
15317157;16
15317647;9
15317786;16
15317851;16
15318619;16
15318673;16
15319210;16
15319507;16
15319568;16
15319661;16
15319715;16
15319754;16
15319931;10
15319935;16
15320093;16
15320417;16
15320603;16
15321012;16
15321548;16
15321926;16
15322162;16
15322582;16
15322741;16
15322814;16
15322818;16
15323196;16
15323713;16
15324192;16
15324469;16
15324535;16
15324543;16
15324581;16
15324697;4
15325446;16
15325500;16
15325901;4
15326241;16
15326291;16
15326299;16
15326827;16
15327086;16
15327259;9
15327599;8
15327734;16
15327861;16
15328297;16
15328529;16
15329324;16
15329914;16
15330154;16
15330200;16
15330285;16
15330551;16
15330991;16
15330995;14
15331169;16
15331308;6
15331373;16
15331439;16
15331871;16
15331875;16
15332025;16
15332238;10
15332407;16
15332496;16
15332716;16
15332921;12
15333021;16
15333210;4
15334132;16
15334453;16
15334781;16
15334985;16
15335004;10
15335174;16
15335259;16
15335769;16
15336062;16
15336490;16
15336575;16
15336961;16
15337212;16
15337308;16
15337389;16
15337594;16
15337644;16
15338308;16
15338366;16
15338439;16
15338667;16
15338798;16
15339218;16
15339778;16
15339874;16
15339882;16
15339959;1
15340233;16
15340978;16
15341106;16
15341167;2
15341345;16
15341580;16
15341626;16
15341673;16
15342059;16
15342248;9
15342310;16
15342410;10
15342572;16
15342591;16
15342603;16
15343159;16
15343324;16
15343444;16
15343533;16
15343633;16
15344038;16
15344752;16
15344829;16
15345092;16
15345424;8
15345717;16
15345817;16
15345925;16
15345991;10
15346057;16
15346188;16
15346535;16
15346554;16
15347153;16
15347230;16
15347349;16
15347454;16
15347639;16
15347847;16
15348017;16
15348202;16
15348465;16
15348924;16
15349889;13
15350055;16
15350213;16
15350695;16
15351069;16
15351421;16
15351664;16
15351926;16
15351972;16
15351992;16
15352088;16
15352189;16
15352794;9
15352856;16
15353196;16
15353342;14
15353466;16
15353713;16
15353771;16
15353964;16
15353991;16
15354130;16
15354705;16
15355469;4
15355542;16
15355623;16
15355997;16
15356005;16
15356657;6
15356985;16
15357900;4
15358104;16
15358340;16
15358618;16
15360323;3
15360354;16
15360451;16
15360601;16
15360952;16
15361087;16
15361261;16
15361632;16
15361987;16
15362531;16
15362623;16
15363341;2
15363380;6
15363530;16
15363739;16
15363804;16
15363839;16
15363935;16
15364047;16
15364067;16
15364074;16
15364182;16
15365039;16
15365406;4
15365888;4
15365942;16
15366880;16
15367196;16
15367212;16
15367655;16
15368049;16
15368369;16
15368829;2
15369554;16
15369566;16
15370021;9
15370627;7
15371256;16
15371437;16
15371619;16
15371754;16
15371804;16
15371923;16
15372637;16
15372969;16
15373170;16
15373205;7
15373467;16
15373579;16
15374069;16
15374073;16
15374254;16
15374567;16
15374575;16
15374582;10
15374640;16
15374687;16
15374887;16
15375269;16
15375867;16
15375906;16
15375983;16
15376060;16
15376145;16
15376373;15
15376905;16
15377515;16
15377561;16
15377643;16
15377770;16
15377890;16
15377913;16
15378025;16
15378090;16
15378380;16
15378634;16
15378858;16
15379136;16
15379892;16
15380344;16
15380456;6
15381038;14
15381065;16
15381405;16
15382073;16
15382115;16
15382269;16
15382690;10
15382956;16
15383095;16
15383308;16
15383335;16
15383551;10
15383555;16
15383832;16
15383859;16
15384079;16
15384091;11
15384639;16
15384809;4
15384928;16
15385044;16
15385264;16
15385299;16
15385395;16
15385773;16
15386113;7
15386545;16
15386858;16
15387170;16
15387313;16
15388139;16
15389131;16
15389135;16
15389783;16
15390281;16
15390466;16
15390493;16
15390767;16
15390964;16
15391211;16
15391238;16
15391384;16
15391597;16
15391898;16
15391913;13
15392284;16
15392303;16
15392523;16
15392592;16
15392882;4
15393005;16
15393372;16
15393484;16
15393542;16
15393696;16
15393854;16
15393912;16
15394244;10
15394275;16
15394541;16
15394688;16
15394823;4
15394885;6
15394888;16
15394915;16
15394993;16
15395336;4
15395498;16
15395629;16
15396393;12
15396444;16
15396478;16
15396552;11
15396664;16
15396822;16
15396884;16
15396899;12
15396911;16
15397385;16
15397416;16
15397570;16
15397937;16
15397964;16
15398554;16
15398848;16
15398890;16
15398979;13
15399106;16
15399376;16
15400117;16
15400333;16
15400557;16
15400607;16
15400851;16
15401410;2
15401530;4
15401568;16
15401727;16
15401746;16
15401850;16
15402676;16
15402699;16
15402749;16
15402958;16
15403367;16
15403425;4
15404065;16
15404405;16
15405207;16
15405323;16
15405393;16
15405547;16
15405566;16
15406369;16
15406570;16
15406763;16
15406813;16
15406886;16
15407029;16
15407040;16
15407110;16
15407291;10
15407720;16
15407731;16
15407801;16
15407804;16
15407862;16
15408001;16
15408457;16
15408792;12
15408843;16
15408866;16
15409526;16
15410085;16
15410093;16
15410305;16
15410564;9
15410568;16
15410652;16
15410791;16
15410880;16
15411258;16
15411895;16
15411930;16
15411995;16
15412115;16
15412304;16
15412381;16
15413037;16
15413049;5
15413593;16
15413666;16
15414029;16
15414044;16
15414766;16
15414909;16
15414944;16
15415067;13
15415488;16
15415611;16
15415646;16
15415978;4
15416260;16
15416298;16
15416341;16
15416946;16
15417031;16
15417437;16
15417834;16
15418289;16
15418830;16
15418849;16
15419806;16
15420207;16
15420501;16
15420670;16
15420728;14
15420755;16
15421203;16
15421458;16
15421508;16
15421608;4
15422121;16
15422345;7
15422388;16
15422519;16
15422546;16
15422554;4
15422689;16
15422831;16
15422889;16
15423129;16
15423240;16
15423322;16
15423422;16
15423592;16
15423723;16
15423788;16
15424309;16
15425116;16
15425224;16
15425645;16
15426011;16
15426177;16
15426401;16
15426490;16
15426687;16
15427559;16
15427563;16
15427682;15
15427848;16
15428307;16
15428693;12
15428817;16
15428859;16
15428944;16
15429149;16
15429261;16
15429280;16
15429303;16
15429426;16
15429488;16
15429654;16
15429928;16
15429955;16
15430580;16
15430897;4
15431101;7
15431232;16
15431236;16
15431422;14
15431456;16
15431580;16
15431665;16
15432143;16
15432147;16
15433042;16
15433502;16
15434594;16
15434817;16
15435439;16
15435458;16
15435940;16
15436824;15
15437287;16
15438711;4
15438792;16
15438974;16
15440070;16
15440085;2
15441007;16
15441123;16
15441247;16
15441972;16
15442215;16
15442570;16
15442709;16
15442921;16
15443049;16
15443110;16
15443261;5
15443311;16
15443419;16
15443647;16
15443840;16
15443863;16
15444075;16
15445661;16
15445731;16
15445800;16
15446059;16
15446364;16
15446387;16
15446734;16
15447051;16
15447348;16
15447490;16
15447803;16
15447926;13
15448440;8
15449358;10
15449632;16
15449771;16
15450145;16
15450284;16
15450636;16
15450751;16
15451002;16
15451593;16
15451913;16
15451990;16
15452291;16
15452326;16
15452496;16
15452503;16
15452681;16
15453275;16
15453360;16
15453723;16
15454371;16
15454410;16
15454587;16
15454626;16
15454796;2
15454811;16
15454969;16
15455108;16
15455139;16
15455193;16
15455444;16
15455606;16
15455884;16
15456165;16
15456625;14
15456752;16
15456764;16
15456964;16
15457451;16
15457728;5
15457771;16
15457952;16
15458025;16
15458072;16
15458299;16
15458944;16
15459422;16
15459554;16
15460144;8
15460430;16
15460457;16
15460499;16
15460723;16
15460831;16
15460943;16
15461398;16
15461433;16
15461796;16
15461800;16
15462047;16
15462479;16
15462699;16
15462807;16
15463158;16
15463428;16
15463490;16
15463621;9
15463883;16
15463887;16
15464204;16
15464555;16
15464829;9
15465126;16
15465153;16
15465497;16
15465535;16
15465720;16
15466542;8
15466963;16
15467889;16
15467905;16
15468094;16
15468167;16
15468665;16
15468804;16
15469066;16
15469394;16
15469811;16
15470131;10
15470143;16
15470216;16
15470320;16
15470695;16
15471617;16
15471625;16
15471852;16
15471902;16
15471906;14
15471926;16
15471933;16
15472312;4
15472362;16
15472416;16
15472794;16
15472983;16
15473612;16
15473620;16
15473662;16
15474183;16
15474569;16
15474631;3
15475032;16
15475441;2
15475549;16
15475619;16
15475754;16
15476155;16
15476622;4
15476711;16
15476757;16
15476811;16
15477649;16
15477934;16
15477942;16
15478254;16
15478598;16
15479119;16
15479316;16
15479590;16
15479609;16
15479628;16
15479671;8
15479852;16
15480284;12
15480415;16
15481056;16
15481766;16
15482210;16
15482268;16
15482306;16
15482387;16
15482438;16
15482511;16
15483086;16
15483425;16
15483591;16
15483696;16
15483981;16
15484583;16
15484722;16
15484861;16
15485891;16
15485903;16
15485961;16
15486034;16
15486567;16
15486717;16
15487184;16
15487230;16
15487470;16
15487512;16
15487516;16
15487709;16
15487782;16
15488234;16
15488515;12
15488816;16
15489021;16
15489079;16
15489156;16
15489407;16
15489685;16
15489712;16
15490233;16
15490430;16
15490487;16
15491421;16
15491441;16
15491525;16
15491556;16
15491718;16
15491796;16
15491830;16
15491923;16
15492116;16
15492216;16
15492274;16
15492313;16
15493119;16
15493262;16
15493984;16
15494867;16
15495330;16
15495431;8
15496423;16
15497036;8
15497152;16
15497256;16
15497283;16
15497468;16
15497534;16
15497955;9
15498074;16
15498163;16
15498479;16
15498827;16
15499236;14
15499355;2
15499448;16
15499475;16
15499541;16
15499788;16
15500235;16
15500401;16
15500467;16
15500471;12
15500629;16
15500741;16
15500783;16
15501239;16
15501459;16
15501470;16
15501482;16
15501540;16
15501671;16
15501787;16
15501841;16
15501891;5
15502061;16
15502253;16
15502558;16
15502663;16
15502747;16
15502778;16
15502925;16
15503199;16
